,Title,Text,Author,Source,Label
176,Area Man’s Intelligence Probably Just Too Intimidating For Most Women https://t.co/wkt9Zf9FYU https://t.co/GQFktDuGdw,,The Onion,Twitter,Satirical
177,ICE Agents Feeling A Little Hurt That Trump Doesn’t Think They’re Doing Enough To Terrorize Hispanics… https://t.co/aNOzXQOTeW,,The Onion,Twitter,Satirical
178,Trump Supporter Has Few Backup Scapegoats Ready To Go In Case Crackdown On Immigrants Doesn’t Fix Everything… https://t.co/3qpGHCWnP0,,The Onion,Twitter,Satirical
179,Poll Finds Americans Would Be Open To Third Type Of Screwdriver Head https://t.co/cmfdel0ajf https://t.co/FWHomlflAe,,The Onion,Twitter,Satirical
180,Report: No One Will Ever Stack Up To Your Eighth-Grade Boyfriend https://t.co/yeAmqJi9P2 https://t.co/nIefF1KrpK,,The Onion,Twitter,Satirical
181,Friend Of Bruce Springsteen Has Been Thinking Of Excuses To Avoid Checking Out His Band For 50 Years… https://t.co/CT7Ekp1FIR,,The Onion,Twitter,Satirical
182,"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/Z5YAyyh7tp",,The Onion,Twitter,Satirical
183,Styrofoam Coffee Cup From Omaha Excited To Finally See Pacific Ocean https://t.co/ehMEF96NY9 https://t.co/ChEgsabo3I,,The Onion,Twitter,Satirical
184,Japan Grants Suffrage To Female Robots https://t.co/LZ2ijgwFFf https://t.co/44DU64UHg2,,The Onion,Twitter,Satirical
185,RT @ClickHole: Too Little Too Late: Halle Berry Has Put On A Propeller Hat To Prepare For Her 2004 Role In ‘Catwoman’ https://t.co/sEBWgXgs…,,The Onion,Twitter,Satirical
186,Report: Only 2% Of Internet Worth Sitting Through 15-Second Ad https://t.co/N7WpSJP6KR https://t.co/oPoS68eDUC,,The Onion,Twitter,Satirical
187,Stoned Extraterrestrial Stumbles Across Hidden Message After Listening To Golden Record Backwards… https://t.co/vfPsuyNNYO,,The Onion,Twitter,Satirical
188,"Convict Sentenced To Generating $80,000 To $100,000 In Profits For Private Prison https://t.co/uL2D1ESUBz https://t.co/oS5i9Zfo6M",,The Onion,Twitter,Satirical
189,Tumbleweed Of Pubes Rolls Through Desolate Dorm Bathroom https://t.co/4b3yHahIZO https://t.co/wgLmb2PsyX,,The Onion,Twitter,Satirical
190,"Your Horoscopes — Week Of January 8, 2019 https://t.co/Rxgk4pbuh0 https://t.co/m57cDkszIQ",,The Onion,Twitter,Satirical
191,Everyone At Consumer Electronics Show Forced To Share Single Surge Protector https://t.co/2IYYMoATN6 https://t.co/n8PK28DUiB,,The Onion,Twitter,Satirical
192,Coworker Who Went To Gym This Morning A Chipper Little Fucker https://t.co/68mDjywJNr https://t.co/pN896aQtEc,,The Onion,Twitter,Satirical
193,Dirty Slush Machine Provides Children In Florida Taste Of Winter https://t.co/s0VXEMnYIi https://t.co/EVxN8xps3A,,The Onion,Twitter,Satirical
194,National Endowment For The Arts Provides $80 Million To Discourage Talentless Hacks https://t.co/KyslQYo5vh https://t.co/uvSvgyEb5m,,The Onion,Twitter,Satirical
195,Serial Killer Admits He’s Lost Track Of Pattern He Was Going For Originally https://t.co/3EPEuFIbRl https://t.co/8CYLvlOyi3,,The Onion,Twitter,Satirical
196,Nation Refuses To Read Headline Beyond Words '4-Year-Old Girl Forced To' https://t.co/SxKKKVeI5j https://t.co/bHgEC9bfF0,,The Onion,Twitter,Satirical
197,Dad Shares Photo Album Through Never-Before-Seen Website https://t.co/FgACSkC590 https://t.co/8nZ3J8EliM,,The Onion,Twitter,Satirical
198,"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/iZhIyz9RXA",,The Onion,Twitter,Satirical
199,Backup Spatula Always Ready To Go In Case The Unthinkable Happens https://t.co/4OpsblrH46 https://t.co/C7pc8Gkegy,,The Onion,Twitter,Satirical
200,Backup Spatula Always Ready To Go In Case The Unthinkable Happens https://t.co/4OpsblrH46 https://t.co/C7pc8Gkegy,,The Onion,Twitter,Satirical
201,Friend Who’s Going Through Difficult Emotional Time Carefully Avoided https://t.co/enLv88kqe5 https://t.co/3f4FMP4LDN,,The Onion,Twitter,Satirical
202,FDA Urges Americans To Check Out Weird-Looking Potato https://t.co/tTbOxsFOrC https://t.co/6n2vgem5GI,,The Onion,Twitter,Satirical
203,"Confusing Roadside Memorial Features Bicycle, Rotary Telephone, Jug Of Some Kind https://t.co/phTzZUuoyq https://t.co/VylCAexetT",,The Onion,Twitter,Satirical
204,World’s Frogs Unveil 5-Million-Year Plan To Move Up Food Chain https://t.co/Xt9ZfAI1pE https://t.co/V3MlP7onEx,,The Onion,Twitter,Satirical
205,RT @ClickHole: The Power Of People: When These Parents Came Together And Demanded That There Never Be A School Where All The Teachers Are P…,,The Onion,Twitter,Satirical
206,Report: 250 Million Americans Still Need Guests On Their Podcasts This Week https://t.co/XBsLeXN7Nd https://t.co/yCQ7mzm3j2,,The Onion,Twitter,Satirical
207,Pigeon’s Route Accommodated https://t.co/rSONMCJGCM https://t.co/JNngW1SS7l,,The Onion,Twitter,Satirical
208,Report: Standing At Work Can Increase Coworkers’ Disdain Up To 70% https://t.co/xZO5SeuSoh https://t.co/cOz0H75p3X,,The Onion,Twitter,Satirical
209,Lifelong Dream No Match For First Brush With Adversity https://t.co/CmdnwfVdNQ https://t.co/l49EnCXAW7,,The Onion,Twitter,Satirical
210,"""Recognizing that you’re wrong means finding fault with yourself instead of others, which is every bit as awful as… https://t.co/oTymRIagJB",,The Onion,Twitter,Satirical
211,Report: Friend Doing Sober January Must Have Really Fucked Shit Up Over Holidays https://t.co/8bxxedLU6v https://t.co/rJTWythAAX,,The Onion,Twitter,Satirical
212,"Everyone In Middle East Given Own Country In 317,000,000-State Solution https://t.co/FdNDsLxmUo https://t.co/zr19BXvYEV",,The Onion,Twitter,Satirical
213,Man Stuck In Dead-End Body https://t.co/HqUchKuG29 https://t.co/7ru4mH7N7P,,The Onion,Twitter,Satirical
214,Lowly Mortal Opens Portal To Hell https://t.co/ZUtv39d3Sh https://t.co/yNB66Xk6ED,,The Onion,Twitter,Satirical
215,Jeff Bridges Seated Directly Behind Support Column At Golden Globes https://t.co/MmHGaHYXI8 https://t.co/C104yTaWU4,,The Onion,Twitter,Satirical
216,5 Things To Know About The Golden Globes https://t.co/GnCG2tF73v,,The Onion,Twitter,Satirical
217,"ET, Access Hollywood, TMZ Choppers Hovering Above Scene Of Gruesome Red Carpet Dress https://t.co/CqeP8LoRQG https://t.co/3wquwBIcir",,The Onion,Twitter,Satirical
218,Mandatory Unisex Golden Globes Uniforms Keep Focus On Stars’ Work https://t.co/3vdgPzUYcb https://t.co/ddH0cm7hee,,The Onion,Twitter,Satirical
219,Wealthy Americans Assure Populace That Heavily Armed Floating City Being Built Above Nation Has Nothing To Do With… https://t.co/PsGklqNHSa,,The Onion,Twitter,Satirical
220,Man Hates Having To Wear Condoms All Day Every Day https://t.co/tssEFFAkne #OurAnnualYear2018 https://t.co/DvDbLBts64,,The Onion,Twitter,Satirical
221,Melania Releases Statement Calling For Removal Of First Lady From White House https://t.co/HAGSH46wRC… https://t.co/3ulVNkgmE7,,The Onion,Twitter,Satirical
222,Sarah Huckabee Sanders Denies Doctoring Footage Showing Jim Acosta In Clown Makeup Blowing Up Gotham Hospital… https://t.co/8hjjVbSVbu,,The Onion,Twitter,Satirical
223,Holocaust Survivors Recall Exact Day Holocaust Started Right Out Of The Blue https://t.co/RPVWkGsuqr… https://t.co/uRyw8SxgCB,,The Onion,Twitter,Satirical
224,Woman Amazed She Found Perfect Partner Just When She Was Getting Desperate Enough To Accept Anything… https://t.co/i016fHnXC2,,The Onion,Twitter,Satirical
225,Hillary Launches Campaign To Raise $100 Million Or Else She'll Run For President https://t.co/rTsTMaNSTE… https://t.co/vkQ30Z7gvi,,The Onion,Twitter,Satirical
226,High School History Textbook Concludes With Little Blurb About Last 40 Years https://t.co/ZDPT1JDiJb… https://t.co/radneOZLzI,,The Onion,Twitter,Satirical
227,"Sessions: ""I Am Proud To Have Served White America"" https://t.co/3sLOzQ9su6 #OurAnnualYear2018 https://t.co/1fmLvHa8nN",,The Onion,Twitter,Satirical
228,Mother Feels A Little Validated After Daughter Who Stayed Out Late Gets Murdered https://t.co/AmwonZU5JC… https://t.co/eIotxGKKQ4,,The Onion,Twitter,Satirical
229,Woman Toys With Idea Of Getting Sister Something Nice They Can Do Together As Gift Before Settling On Candle… https://t.co/kwnQSViB1O,,The Onion,Twitter,Satirical
230,NASA Catches Glimpse Of Hard-Charging Curiosity Rover Just Before InSight’s Communications Go Dark… https://t.co/hRUi4a9aar,,The Onion,Twitter,Satirical
231,Conservative Floridian Enjoys Living Under Sharia Law More Than He Thought He Would https://t.co/ug84qsnkgf… https://t.co/JVX3YhkwUh,,The Onion,Twitter,Satirical
232,Saudis Admit Journalist Khashoggi Died During Botched Assassination Attempt https://t.co/RtLR5l4A6C… https://t.co/8o43IJwBW2,,The Onion,Twitter,Satirical
233,Fox News Now Just Airing Continuous Blood-Red Screen With Disembodied Voice Chanting 'They're Coming To Kill You'… https://t.co/hFr1yhw8zH,,The Onion,Twitter,Satirical
234,Nation Urged To Be Extra Sensitive To Men Reliving Trauma Of Not Getting Something https://t.co/BMVE1pdQLA… https://t.co/oiVWVhSqhf,,The Onion,Twitter,Satirical
235,Report: Students Who Take Latin Have Better Chance Of Summoning Demon Later In Life https://t.co/qqurv2NCPd… https://t.co/wJZMZcmalC,,The Onion,Twitter,Satirical
236,NFL Urges Pass Rushers To Try Reaching Peaceful Resolution With Quarterbacks Before Resorting To Tackling… https://t.co/7U8jko8zpR,,The Onion,Twitter,Satirical
237,Skip Bayless Rips Shannon Sharpe's Heart From Body During Debate On Cowboys O-Line https://t.co/kPft8foD5n… https://t.co/AK6B3EnOxM,,The Onion,Twitter,Satirical
238,New Ted Cruz Attack Ad Declares Beto O'Rourke Too Good For Texas https://t.co/ZcBLRLCOIg #OurAnnualYear2018 https://t.co/kuPbv9RdOt,,The Onion,Twitter,Satirical
239,Trump Claims He Can Overrule Constitution With Executive Order Because Of Little-Known 'No One Will Stop Me' Loopho… https://t.co/4SBTaxR9xt,,The Onion,Twitter,Satirical
240,Senator Feinstein Wondering If Now A Good Time To Disclose 7 Highly Credible Murder Allegations Against Kavanaugh S… https://t.co/CxLmdnta8v,,The Onion,Twitter,Satirical
241,Elizabeth Warren Disappointed After DNA Test Shows Zero Trace Of Presidential Material https://t.co/NOrKf25vlm… https://t.co/DWip7dH1Eo,,The Onion,Twitter,Satirical
242,Woman Always Gets Best Ideas While Taking Shower With Two Jacked Dudes https://t.co/jMhvU1DtJl #OurAnnualYear2018 https://t.co/mM3S7CnGkp,,The Onion,Twitter,Satirical
243,Kinky Girlfriend Wants To Try Sexual Pleasure Tonight https://t.co/aKX0QCRV3F #OurAnnualYear2018 https://t.co/Fja0ysXMSN,,The Onion,Twitter,Satirical
244,Simple Joy Of Childhood Stolen From Toddler Who Was Just Told He Can't Touch Own Genitals At Dinner Table… https://t.co/pko5voHbXQ,,The Onion,Twitter,Satirical
245,Thom Yorke Admits Vast Majority Of Musical Output Fueled By Constant Fear Of Being One-Upped By Coldplay… https://t.co/rm1Tir78qc,,The Onion,Twitter,Satirical
246,Taylor Swift Breaks Political Silence To Throw Support Behind Restoring Shōgun To Throne Of Japan… https://t.co/3FCcJek7nV,,The Onion,Twitter,Satirical
247,Video Game Blacksmith Struggling To Compete With Random Chests Full Of Free Armor All Over Kingdom… https://t.co/c9Ou65SxX1,,The Onion,Twitter,Satirical
248,Defiant Dallas Police Officer Claims Anyone Could Have Mistaken Black Man's Apartment For Gun… https://t.co/ZVIBpfPhG4,,The Onion,Twitter,Satirical
249,Nation Baffled By Childless Woman Who Doesn't Even Have High-Powered Career https://t.co/I3VoUURX8p… https://t.co/2Ei7No1Nqb,,The Onion,Twitter,Satirical
250,"Returning Jesus Christ Downed By U.S. Missile Defense 30,000 Feet Before Making Landfall https://t.co/mwOaf3uiYR… https://t.co/Q3rt8kIyDc",,The Onion,Twitter,Satirical
251,Eiffel Tower Finally Completed https://t.co/fqgKA7J0Vz #OurAnnualYear2018 https://t.co/J00hpWWSBA,,The Onion,Twitter,Satirical
252,Emotional Le'Veon Bell Reveals Holdout A Result Of Forgetting How To Run https://t.co/q4kGJ0b9rl #OurAnnualYear2018 https://t.co/kKBmn8wJun,,The Onion,Twitter,Satirical
253,Russell Wilson Asks Seahawks To Modify Play Where He's Immediately Tackled By Six Players https://t.co/N6g1SEms29… https://t.co/EDpWMFAMTr,,The Onion,Twitter,Satirical
254,GOP Officials: Kavanaugh Shouldn't Be Held Accountable For Something He Did As White Teenager… https://t.co/PNm7cNuXP8,,The Onion,Twitter,Satirical
255,Lisa Murkowski Admits She Thought Being Alaskan Senator Would Just Mean Having To Deal With Bears And Shit… https://t.co/MlDpCdw09v,,The Onion,Twitter,Satirical
256,Fucking Idiot Has Perfect GIF For That https://t.co/ydW8VIPZQG #OurAnnualYear2018 https://t.co/aJI7JIa3tA,,The Onion,Twitter,Satirical
257,Frat Brothers Draw All Over Pledge Who Passed Away At Party https://t.co/p9HMMWdv6a #OurAnnualYear2018 https://t.co/mJFaeCCTcR,,The Onion,Twitter,Satirical
258,High School Drama Teacher Already Has Pretty Good Idea Who He'll Pick For Fall Girlfriend https://t.co/RpSNjZ1tHq… https://t.co/mBeaWyWHVx,,The Onion,Twitter,Satirical
259,Woman's Children Officially Old Enough To Pony Up For Good Birthday Gift This Year https://t.co/6cCoRfBZhK… https://t.co/pgxsC3QTDk,,The Onion,Twitter,Satirical
260,Video Game Character Stares Impotently At Forbidden Realm Beyond Impassable Waist-High Bush https://t.co/9dKsviAuRQ… https://t.co/n0qdSrTVDH,,The Onion,Twitter,Satirical
261,David Lynch Finally Releases Colorized Edition Of 'Eraserhead' https://t.co/N1dNcixLrL #OurAnnualYear2018 https://t.co/Kon3jggamc,,The Onion,Twitter,Satirical
262,Young Girls Creeped Out By Older Scientists Constantly Trying To Lure Them Into STEM https://t.co/1JtnyZLLlZ… https://t.co/83T6thPMI2,,The Onion,Twitter,Satirical
263,Satan Refuses To Accept Any More Catholic Priests In Hell https://t.co/7ZNIUv08Fy #OurAnnualYear2018 https://t.co/uptWBdFIFb,,The Onion,Twitter,Satirical
264,"70,000 Burning Man Attendees Die Of Dehydration After Thinking Someone Else Was Bringing The Water… https://t.co/nmRDH1pTjg",,The Onion,Twitter,Satirical
265,Law School Applications Increase Upon Realization That Any Fucking Idiot Can Be Lawyer https://t.co/lUoeiYz77m… https://t.co/uKOU9nFkxq,,The Onion,Twitter,Satirical
266,Baseball Statisticians Unveil New Analytics Model Measuring Precise Amount Of Joy They Suck From The Game… https://t.co/noZP8F5viB,,The Onion,Twitter,Satirical
267,Meghan McCain Forced To Live Out Socialist Nightmare Of Empathy For Sick Person https://t.co/HehkZvBbwz… https://t.co/ugAzLMn1vr,,The Onion,Twitter,Satirical
268,White House Releases Moving Statement Honoring Woman Who Called Obama An Arab In 2008 https://t.co/VnPRfzG0bT… https://t.co/NFJxAedL9x,,The Onion,Twitter,Satirical
269,Melania Trump: 'My Fat Piece-Of-Shit Husband Who Should Go Kill Himself Needs To Stop Bullying People Online'… https://t.co/vsbfDFfMAC,,The Onion,Twitter,Satirical
270,Interminable Nightmare Of Buying Wrong Toilet Paper In Bulk Nearly Over https://t.co/RCqSTD0rf1 #OurAnnualYear2018 https://t.co/ObqrnKNZR4,,The Onion,Twitter,Satirical
271,"Grocery Store Bar Actually Has Great Little Happy Hour, Reports Man With A Serious Problem https://t.co/VYYUQHUwzr… https://t.co/9doHxTf9TM",,The Onion,Twitter,Satirical
272,Christian Pornographer Refuses To Film Sex Tape For Gay Couple https://t.co/OlN5pW2NdA #OurAnnualYear2018 https://t.co/iHWOZmiWjw,,The Onion,Twitter,Satirical
273,New Stardew Valley Expansion Allows Player To Shoot Self In Barn After Family Farm Bankrupted By Corporate Agribusi… https://t.co/wXYxOjWV4D,,The Onion,Twitter,Satirical
274,MoviePass Attempts To Increase Profitability By No Longer Mailing Out Free $500 A Month To Subscribers… https://t.co/3QZ64rPGYn,,The Onion,Twitter,Satirical
275,Wallace Shawn Emerges As Frontrunner To Replace Daniel Craig As James Bond https://t.co/GmaazwSfaW… https://t.co/epVcKJlsBx,,The Onion,Twitter,Satirical
276,Paw Patrol' Writers Defend Episode Where German Shepherd Cop Shoots Unarmed Black Lab 17 Times In Back… https://t.co/nfqbBU2CJM,,The Onion,Twitter,Satirical
277,Fox News Apologizes For Mistaking Patti LaBelle For Aretha Franklin https://t.co/ZuEmsC5zmA #OurAnnualYear2018 https://t.co/QAUnPXf5yO,,The Onion,Twitter,Satirical
278,Thai Soccer Player Still Waiting For Parents To Pick Him Up https://t.co/uLzaCYCTrn #OurAnnualYear2018 https://t.co/zvCAFGX36j,,The Onion,Twitter,Satirical
279,Buckingham Palace Guards Impressed By First Lady's Ability To Never Crack Smile https://t.co/mZsIgL1C8t… https://t.co/dRMokuTv3g,,The Onion,Twitter,Satirical
280,Papa John's Removes N-Word From Menus https://t.co/KiWqm5BWOQ #OurAnnualYear2018 https://t.co/GueKZPpYtp,,The Onion,Twitter,Satirical
281,Serena Williams Stripped Of Titles After It Revealed She's Been Playing With A Racket In Each Hand This Whole Time… https://t.co/GNrF4EElZc,,The Onion,Twitter,Satirical
282,GOP Leaders Move Goalposts On Opposing Trump To Him Being Filmed Masturbating On U.S. Flag In Arlington Cemetery… https://t.co/Tem27RpzA0,,The Onion,Twitter,Satirical
283,Woman Informs Husband That He Made New Friend https://t.co/Iu3MxEUk6g #OurAnnualYear2018 https://t.co/8gxy7LvKK6,,The Onion,Twitter,Satirical
284,Mueller Reveals Russia Investigation Just Elaborate Sting To Nail Clinton Child Sex-Slavery Ring… https://t.co/Rh7YGIvvz9,,The Onion,Twitter,Satirical
285,"Sick, Elderly Man Screaming About Foreigners Stealing From Him https://t.co/UdoiHUuUmR #OurAnnualYear2018 https://t.co/JIlDW98n8n",,The Onion,Twitter,Satirical
286,Picky Refugee Just Expects To Be Reunited With Exact Same Family As Before https://t.co/9Sci47iAac… https://t.co/lckpoX89u1,,The Onion,Twitter,Satirical
287,"Retired Couple Realizes Dream Of Buying Camper, Driving Around Country Murdering Hitchhikers… https://t.co/QEv3KhfMQw",,The Onion,Twitter,Satirical
288,Every Driver In Roundabout Just Winging It https://t.co/D9hodiB4vR #OurAnnualYear2018 https://t.co/D39vtqEqz9,,The Onion,Twitter,Satirical
289,Old Lady At Parade Flapping Little American Flag Like A Motherfucker https://t.co/DhfuDHmxyA #OurAnnualYear2018 https://t.co/vMxhUm0z0c,,The Onion,Twitter,Satirical
290,"'Men Are Not Oppressed,' Says Woman Who Has No Idea What It Like To Take Two Whole Escalators To Get To Your Clothi… https://t.co/MN9kpa5B4P",,The Onion,Twitter,Satirical
291,Comic-Con Fan Guesses He Enjoyed 60-Minute Panel Of Silently Masturbating Alan Moore Practicing Sex Magic… https://t.co/ZO8o7LQJyC,,The Onion,Twitter,Satirical
292,CBS Reveals 'Big Bang Theory' Season 12 Will Explore Why Sheldon Keeps Job After Sexually Harassing 6 Research Assi… https://t.co/p2DE3F5N2C,,The Onion,Twitter,Satirical
