,source_id,source_name,label,author,title,description,url,published_at,content
62,bbc-news,BBC News,Reliable,,Sydney International: Johanna Konta wins opening qualifying match,Britain's Johanna Konta is one win away from the Sydney International main draw while compatriot Heather Watson advances in Hobart.,https://www.bbc.co.uk/sport/tennis/46768007,2019-01-05T08:08:03Z,"British number one Johanna Konta reached the semi-finals of the Australian Open in 2016
Britain's Johanna Konta is one win away from the Sydney International main draw after easing through her first-round qualifying match.
Sydney-born Konta, ranked 37th in … [+592 chars]"
63,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,A girl's murder in Peking and a literary feud,The grisly murder of Pamela Werner sent shockwaves through 1930s Beijing and remains unsolved to this day.,https://www.bbc.co.uk/news/world-asia-china-46450210,2019-01-08T00:29:13Z,"Image copyrightWERNER
On a cold January evening in 1937, the 19-year-old adopted daughter of a former British diplomat in China left her friends, got on her bike and rode to her death. Her murder sent shockwaves through Beijing - then known as Peking - but a… [+14349 chars]"
64,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Guatemala expels UN-backed anti-corruption commission,"The body, which has been investigating President Jimmy Morales, is given 24 hours to leave.",https://www.bbc.co.uk/news/world-latin-america-46789931,2019-01-08T02:47:06Z,"Image copyrightGetty ImagesImage caption
 Guatemalan prosecutors have accused Mr Morales of funding irregularities in the 2015 election
Guatemala has said it is withdrawing from a UN-backed anti-corruption commission which has been investigating the country… [+1532 chars]"
65,bbc-news,BBC News,Reliable,,"Watch: Morata's miss, psychic predictions, screamers & FA Cup funnies","Watch the quirkier moments from the third round of the FA Cup so far, including Alvaro Morata's miss and an incredible prediction from a young Accrington Stanley fan.",https://www.bbc.co.uk/sport/av/football/46772170,2019-01-05T20:57:40Z,"Watch the quirkier moments from the third round of the FA Cup so far, including Alvaro Morata's miss and an incredible prediction from a young Accrington Stanley fan. 
Watch all the FA Cup third-round goals here.
Available to UK users only."
66,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,"Stillbirth: 'I broke down in tears, I was hysterical'",Jason Langston talks about his experience of loss and how baby Calvin is in his thoughts every day.,https://www.bbc.co.uk/news/world-us-canada-45923010,2019-01-05T01:29:49Z,"Image copyrightMy Ever After Story
""My son would have turned three in January. Not a day goes by when I don't wish I could have saved him or traded places with him.""
In 2016, Jason Langston and his wife, Susan, had a stillborn son they named Calvin.
""The l… [+6240 chars]"
67,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Magnitogorsk disaster: 'My little boy was dangling over the edge',The New Year’s Eve disaster that brought down a block of flats and devastated families in Russia.,https://www.bbc.co.uk/news/world-europe-46758733,2019-01-05T01:03:55Z,"Image copyrightAFPImage caption
 The blast ripped open a whole section of the block of flats
It was New Year's Eve and families were fast asleep when an explosion tore through their apartment block, bringing down 10 storeys in a matter of seconds.
Forty-ei… [+4910 chars]"
68,bbc-news,BBC News,Reliable,,Premiership 'not at war' with RFU over promotion & relegation - Ian Ritchie,"Premiership Rugby head Ian Ritchie says clubs will continue to look at scrapping promotion from and relegation to the Championship but there is no ""war"" with the RFU.",https://www.bbc.co.uk/sport/rugby-union/46773721,2019-01-06T12:05:06Z,"London Irish were relegated from the Premiership last season after losing 19 of their 22 games
Premiership Rugby head Ian Ritchie has told the BBC it is ""right and proper"" to look into scrapping promotion from and relegation to the Championship.
But he has … [+3931 chars]"
69,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Jazmine Barnes shooting: Texas police charge Eric Black Jr with murder,"The killing of Jazmine Barnes, seven, while in her family's car near Houston caused outrage.",https://www.bbc.co.uk/news/world-us-canada-46775303,2019-01-06T12:25:40Z,"Image copyrightChris Cevilla/GoFundMeImage caption
 Jazmine Barnes was shot in the head and died at the scene
US police have charged a man in connection with the drive-by shooting of a seven-year-old girl in Texas. 
Jazmine Barnes was shot dead while in he… [+2053 chars]"
70,bbc-news,BBC News,Reliable,,Wayne Rooney arrested and fined in US for public intoxication and swearing,Wayne Rooney was arrested and fined in the United States last month for public intoxication and swearing.,https://www.bbc.co.uk/sport/football/46777318,2019-01-06T18:15:38Z,"Wayne Rooney was arrested and fined in the United States last month for public intoxication and swearing.
The former England and Manchester United captain, who now plays for Major League Soccer's DC United, was arrested on 16 December in Virginia.
A spokesm… [+376 chars]"
71,bbc-news,BBC News,Reliable,,FA Cup: Newport County 2-1 Leicester City highlights,Newport County pull off a huge shock in the FA Cup third round as they dump Premier League Leicester City out at Rodney Parade thanks to Padraig Amond's late penalty.,https://www.bbc.co.uk/sport/av/football/46731220,2019-01-06T19:06:07Z,"Newport County pull off a huge shock in the FA Cup third round as they dump Premier League Leicester City out at Rodney Parade thanks to Padraig Amond's late penalty.
MATCH REPORT: Newport County 2-1 Leicester City
Available to UK users only."
72,bbc-news,BBC News,Reliable,,FA Cup: Barnet captain's pre-planned celebration pays off as they shock Sheffield Utd,"Barnet captain Callum Reynolds told Football Focus about his pre-planned celebration in the unlikely outcome the non-League side would win at Sheffield United in the FA Cup third round, and the Bees did just that.",https://www.bbc.co.uk/sport/av/football/46777517,2019-01-06T20:09:12Z,"Barnet captain Callum Reynolds told Football Focus about his pre-planned celebration and he then got a chance to show it off as the non-League side stunned Sheffield United, 84 places above them in the English football pyramid, in the FA Cup third round.
WAT… [+76 chars]"
73,bbc-news,BBC News,Reliable,,World Anti-Doping Agency to gain access to Russian laboratory nine days after deadline,A World Anti-Doping Agency team will access the Russian Anti-Doping Agency laboratory nine days after an initial deadline.,https://www.bbc.co.uk/sport/46786572,2019-01-07T16:25:12Z,"Leading athletes have opposed the lifting of Russia's suspension
A World Anti-Doping Agency team will access the Russian Anti-Doping Agency's laboratory in Moscow on Wednesday, nine days after an initial deadline.
Rusada was set a 31 December deadline to co… [+726 chars]"
74,bbc-news,BBC News,Reliable,BBC News,Hundreds of Soviet doctors were imprisoned or shot,In the last year of his rule Stalin ordered the imprisonment and execution of hundreds of the best Soviet doctors accusing them of plotting to kill senior Communist officials.,https://www.bbc.co.uk/news/av/stories-46797678/hundreds-of-soviet-doctors-were-imprisoned-or-shot,2019-01-09T00:07:10Z,
75,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Ashley Judd's sexual harassment claim against Harvey Weinstein dismissed,Actress Ashley Judd's sexual harassment lawsuit against the Hollywood mogul is rejected by a court.,https://www.bbc.co.uk/news/world-us-canada-46819044,2019-01-10T04:52:17Z,"Image copyrightReutersImage caption
 Ashley Judd can still proceed with her claim that Harvey Weinstein tried to sabotage her career
Actress Ashley Judd's sexual harassment lawsuit against Hollywood mogul Harvey Weinstein has been dismissed by a Los Angeles… [+2144 chars]"
76,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Serbia-Kosovo: Where neighbours do not share a coffee,Albanians and Serbs lead separate lives in Bujanovac - but now a deal could change its borders.,https://www.bbc.co.uk/news/world-europe-46808673,2019-01-10T00:13:16Z,"Image copyrightGetty ImagesImage caption
 Separation is a fact of life in this impoverished corner of southern Serbia (file pic)
It is your ethnicity that determines where you drink coffee in the Serbian town of Bujanovac, close to the border with Kosovo, … [+5107 chars]"
77,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Letter from Africa: Why people keep cash under the mattress in Sudan,The wave of protests threatening President Bashir's 30-year rule have been caused by an economic decline.,https://www.bbc.co.uk/news/world-africa-46761942,2019-01-10T00:09:13Z,"Image copyrightReutersImage caption
 Anti-government demonstrations began in December over a rise in bread prices
In our series of letters from African journalists, Zeinab Mohammed Salih looks at what is behind the wave of protests in Sudan threatening Pres… [+5552 chars]"
78,bbc-news,BBC News,Reliable,,FA Cup: Liverpool boss Jurgen Klopp makes Xherdan Shaqiri disappear,Liverpool boss Jurgen Klopp appears to make Swiss international Xherdan Shaqiri disappear after the Reds' 2-1 FA Cup defeat by Wolves.,https://www.bbc.co.uk/sport/av/football/46799358,2019-01-08T13:58:28Z,"Liverpool boss Jurgen Klopp appears to make Swiss international Xherdan Shaqiri disappear after the Reds' 2-1 FA Cup defeat by Wolves.
WATCH HIGHLIGHTS: Wolves 2-1 Liverpool"
79,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Fighter jet vanishes from radar in eastern France,The Mirage 2000-D with two crew members vanishes from radar among mountains in the east.,https://www.bbc.co.uk/news/world-europe-46808778,2019-01-09T14:12:39Z,"Image copyrightAFPImage caption
 File photo: The Mirage 2000-D is a mainstay of the French air force
A French Mirage 2000 fighter jet has disappeared from radar in a mountainous region of eastern France, amid fears it may have crashed.
French officials sai… [+718 chars]"
80,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,US to expel every last Iranian boot from Syria - Pompeo,Secretary of State Mike Pompeo is seeking to reassure allies after Trump's troop withdrawal decision.,https://www.bbc.co.uk/news/world-middle-east-46828810,2019-01-10T15:01:33Z,"Image copyrightAFPImage caption
 Mike Pompeo gave the US commitment during a visit to Egypt
The US will use diplomacy and work with its partners to ""expel every last Iranian boot"" from Syria, Secretary of State Mike Pompeo has vowed.
Mr Pompeo warned there… [+318 chars]"
81,bbc-news,BBC News,Reliable,,NBA: James Harden takes basketball to the face from Giannis Antetokounmpo,Houston Rockets star James Harden is on the receiving end of a very wayward pass from Milwaukee's Giannis Antetokounmpo in the Bucks' 116-109 win on Wednesday.,https://www.bbc.co.uk/sport/av/basketball/46825249,2019-01-10T11:24:08Z,"Houston Rockets star James Harden is on the receiving end of a very wayward pass from Milwaukee's Giannis Antetokounmpo in the Bucks' 116-109 win on Wednesday.
Harden was not seriously hurt and continued in the game, scoring 42 of the Rockets' points.
WATCH… [+91 chars]"
82,bbc-news,BBC News,Reliable,,"Bennett, 13, becomes youngest-ever BDO youth champion",Thirteen-year-old Leighton Bennett becomes the youngest-ever winner of the BDO World Youth Championship as he beats Nathan Girvan.,https://www.bbc.co.uk/sport/darts/46828694,2019-01-10T15:40:26Z,"Leighton Bennett becomes the fourth player, and only the second from England, to win the BDO World Youth Championship
Thirteen-year-old Leighton Bennett became the youngest-ever winner of the BDO World Youth Championship when he beat Scotland's Nathan Girvan… [+830 chars]"
